OrderID;Book;Channel;Units;Price;Revenue;Month;Returned
ORD-036943;Игры разума;Ozon;5;540;2700;2026-08;0
ORD-036944;Шёпот времени;WB;6;390;2340;2026-08;0
ORD-036945;Тихий сад;Литрес;7;349;2443;2026-08;0
ORD-036946;Северный экспресс;Ozon;1;449;449;2026-08;0
ORD-036947;Дом у маяка;WB;2;299;598;2026-08;0
ORD-036948;Игры разума;Литрес;3;540;1620;2026-08;0
ORD-036949;Шёпот времени;Ozon;4;390;1560;2026-08;0
ORD-036950;Тихий сад;WB;5;349;1745;2026-08;0
ORD-036951;Северный экспресс;Литрес;6;449;2694;2026-08;0
ORD-036952;Дом у маяка;Ozon;7;299;2093;2026-08;0
ORD-036953;Игры разума;WB;1;540;540;2026-08;0
ORD-036954;Шёпот времени;Литрес;2;390;780;2026-08;0
ORD-036955;Тихий сад;Ozon;3;349;1047;2026-08;0
ORD-036956;Северный экспресс;WB;4;449;1796;2026-08;0
ORD-036957;Дом у маяка;Литрес;5;299;1495;2026-08;0
ORD-036958;Игры разума;Ozon;6;540;3240;2026-08;0
ORD-036959;Шёпот времени;WB;7;390;2730;2026-08;0
ORD-036960;Тихий сад;Литрес;1;349;349;2026-08;0
ORD-036961;Северный экспресс;Ozon;2;449;898;2026-08;0
ORD-036962;Дом у маяка;WB;3;299;897;2026-08;0
ORD-036963;Игры разума;Литрес;4;540;2160;2026-08;0
ORD-036964;Шёпот времени;Ozon;5;390;1950;2026-08;0
ORD-036965;Тихий сад;WB;6;349;2094;2026-08;0
ORD-036966;Северный экспресс;Литрес;7;449;3143;2026-08;0
ORD-036967;Дом у маяка;Ozon;1;299;299;2026-08;0
ORD-036968;Игры разума;WB;2;540;1080;2026-08;0
ORD-036969;Шёпот времени;Литрес;3;390;1170;2026-08;0
ORD-036970;Тихий сад;Ozon;4;349;1396;2026-08;0
ORD-036971;Северный экспресс;WB;5;449;2245;2026-08;0
ORD-036972;Дом у маяка;Литрес;6;299;1794;2026-08;0
ORD-036973;Игры разума;Ozon;7;540;3780;2026-08;0
ORD-036974;Шёпот времени;WB;1;390;390;2026-08;0
ORD-036975;Тихий сад;Литрес;2;349;698;2026-08;0
ORD-036976;Северный экспресс;Ozon;3;449;1347;2026-08;0
ORD-036977;Дом у маяка;WB;4;299;1196;2026-08;0
ORD-036978;Игры разума;Литрес;5;540;2700;2026-08;0
ORD-036979;Шёпот времени;Ozon;6;390;2340;2026-08;0
ORD-036980;Тихий сад;WB;7;349;2443;2026-08;0
ORD-036981;Северный экспресс;Литрес;1;449;449;2026-08;0
ORD-036982;Дом у маяка;Ozon;2;299;598;2026-08;0
ORD-036983;Игры разума;WB;3;540;1620;2026-08;0
ORD-036984;Шёпот времени;Литрес;4;390;1560;2026-08;0
ORD-036985;Тихий сад;Ozon;5;349;1745;2026-08;0
ORD-036986;Северный экспресс;WB;6;449;2694;2026-08;0
ORD-036987;Дом у маяка;Литрес;7;299;2093;2026-08;0
ORD-036988;Игры разума;Ozon;1;540;540;2026-08;0
ORD-036989;Шёпот времени;WB;2;390;780;2026-08;0
ORD-036990;Тихий сад;Литрес;3;349;1047;2026-08;0
ORD-036991;Северный экспресс;Ozon;4;449;1796;2026-08;0
ORD-036992;Дом у маяка;WB;5;299;1495;2026-08;0
ORD-036993;Игры разума;Литрес;6;540;3240;2026-08;0
ORD-036994;Шёпот времени;Ozon;7;390;2730;2026-08;0
ORD-036995;Тихий сад;WB;1;349;349;2026-08;0
ORD-036996;Северный экспресс;Литрес;2;449;898;2026-08;0
ORD-036997;Дом у маяка;Ozon;3;299;897;2026-08;0
ORD-036998;Игры разума;WB;4;540;2160;2026-08;0
ORD-036999;Шёпот времени;Литрес;5;390;1950;2026-08;0
ORD-037000;Тихий сад;Ozon;6;349;2094;2026-08;0
ORD-037001;Северный экспресс;WB;7;449;3143;2026-08;0
ORD-037002;Дом у маяка;Литрес;1;299;299;2026-08;0
ORD-037003;Игры разума;Ozon;2;540;1080;2026-08;0
ORD-037004;Шёпот времени;WB;3;390;1170;2026-08;0
ORD-037005;Тихий сад;Литрес;4;349;1396;2026-08;0
ORD-037006;Северный экспресс;Ozon;5;449;2245;2026-08;0
ORD-037007;Дом у маяка;WB;6;299;1794;2026-08;0
ORD-037008;Игры разума;Литрес;7;540;3780;2026-08;0
ORD-037009;Шёпот времени;Ozon;1;390;390;2026-08;0
ORD-037010;Тихий сад;WB;2;349;698;2026-08;0
ORD-037011;Северный экспресс;Литрес;3;449;1347;2026-08;0
ORD-037012;Дом у маяка;Ozon;4;299;1196;2026-08;0
ORD-037013;Игры разума;WB;5;540;2700;2026-08;0
ORD-037014;Шёпот времени;Литрес;6;390;2340;2026-08;0
ORD-037015;Тихий сад;Ozon;7;349;2443;2026-08;0
ORD-037016;Северный экспресс;WB;1;449;449;2026-08;0
ORD-037017;Дом у маяка;Литрес;2;299;598;2026-08;0
ORD-037018;Игры разума;Ozon;3;540;1620;2026-08;0
ORD-037019;Шёпот времени;WB;4;390;1560;2026-08;0
ORD-037020;Тихий сад;Литрес;5;349;1745;2026-08;0
ORD-037021;Северный экспресс;Ozon;6;449;2694;2026-08;0
ORD-037022;Дом у маяка;WB;7;299;2093;2026-08;0
ORD-037023;Игры разума;Литрес;1;540;540;2026-08;0
ORD-037024;Шёпот времени;Ozon;2;390;780;2026-08;0
ORD-037025;Тихий сад;WB;3;349;1047;2026-08;0
ORD-037026;Северный экспресс;Литрес;4;449;1796;2026-08;0
ORD-037027;Дом у маяка;Ozon;5;299;1495;2026-08;0
ORD-037028;Игры разума;WB;6;540;3240;2026-08;0
ORD-037029;Шёпот времени;Литрес;7;390;2730;2026-08;0
ORD-037030;Тихий сад;Ozon;1;349;349;2026-08;0
ORD-037031;Северный экспресс;WB;2;449;898;2026-08;0
ORD-037032;Дом у маяка;Литрес;3;299;897;2026-08;0
ORD-037033;Игры разума;Ozon;4;540;2160;2026-08;0
ORD-037034;Шёпот времени;WB;5;390;1950;2026-08;0
ORD-037035;Тихий сад;Литрес;6;349;2094;2026-08;0
ORD-037036;Северный экспресс;Ozon;7;449;3143;2026-08;0
ORD-037037;Дом у маяка;WB;1;299;299;2026-08;0
ORD-037038;Игры разума;Литрес;2;540;1080;2026-08;0
ORD-037039;Шёпот времени;Ozon;3;390;1170;2026-08;0
ORD-037040;Тихий сад;WB;4;349;1396;2026-08;0
ORD-037041;Северный экспресс;Литрес;5;449;2245;2026-08;0
ORD-037042;Дом у маяка;Ozon;6;299;1794;2026-08;0
ORD-037043;Игры разума;WB;7;540;3780;2026-08;0
ORD-037044;Шёпот времени;Литрес;1;390;390;2026-08;0
ORD-037045;Тихий сад;Ozon;2;349;698;2026-08;0
ORD-037046;Северный экспресс;WB;3;449;1347;2026-08;0
ORD-037047;Дом у маяка;Литрес;4;299;1196;2026-08;0
ORD-037048;Игры разума;Ozon;5;540;2700;2026-08;0
ORD-037049;Шёпот времени;WB;6;390;2340;2026-08;0
ORD-037050;Тихий сад;Литрес;7;349;2443;2026-08;0
ORD-037051;Северный экспресс;Ozon;1;449;449;2026-08;0
ORD-037052;Дом у маяка;WB;2;299;598;2026-08;0
ORD-037053;Игры разума;Литрес;3;540;1620;2026-08;0
ORD-037054;Шёпот времени;Ozon;4;390;1560;2026-08;0
ORD-037055;Тихий сад;WB;5;349;1745;2026-08;0
ORD-037056;Северный экспресс;Литрес;6;449;2694;2026-08;0
ORD-037057;Дом у маяка;Ozon;7;299;2093;2026-08;0
ORD-037058;Игры разума;WB;1;540;540;2026-08;0
ORD-037059;Шёпот времени;Литрес;2;390;780;2026-08;0
ORD-037060;Тихий сад;Ozon;3;349;1047;2026-08;0
ORD-037061;Северный экспресс;WB;4;449;1796;2026-08;0
ORD-037062;Дом у маяка;Литрес;5;299;1495;2026-08;0
ORD-037063;Игры разума;Ozon;6;540;3240;2026-08;0
ORD-037064;Шёпот времени;WB;7;390;2730;2026-08;0
ORD-037065;Тихий сад;Литрес;1;349;349;2026-08;0
ORD-037066;Северный экспресс;Ozon;2;449;898;2026-08;0
ORD-037067;Дом у маяка;WB;3;299;897;2026-08;0
ORD-037068;Игры разума;Литрес;4;540;2160;2026-08;0
ORD-037069;Шёпот времени;Ozon;5;390;1950;2026-08;0
ORD-037070;Тихий сад;WB;6;349;2094;2026-08;0
ORD-037071;Северный экспресс;Литрес;7;449;3143;2026-08;0
ORD-037072;Дом у маяка;Ozon;1;299;299;2026-08;0
ORD-037073;Игры разума;WB;2;540;1080;2026-08;0
ORD-037074;Шёпот времени;Литрес;3;390;1170;2026-08;0
ORD-037075;Тихий сад;Ozon;4;349;1396;2026-08;0
ORD-037076;Северный экспресс;WB;5;449;2245;2026-08;0
ORD-037077;Дом у маяка;Литрес;6;299;1794;2026-08;0
ORD-037078;Игры разума;Ozon;7;540;3780;2026-08;0
ORD-037079;Шёпот времени;WB;1;390;390;2026-08;0
ORD-037080;Тихий сад;Литрес;2;349;698;2026-08;0
ORD-037081;Северный экспресс;Ozon;3;449;1347;2026-08;0
ORD-037082;Дом у маяка;WB;4;299;1196;2026-08;0
ORD-037083;Игры разума;Литрес;5;540;2700;2026-08;0
ORD-037084;Шёпот времени;Ozon;6;390;2340;2026-08;0
ORD-037085;Тихий сад;WB;7;349;2443;2026-08;0
ORD-037086;Северный экспресс;Литрес;1;449;449;2026-08;0
ORD-037087;Дом у маяка;Ozon;2;299;598;2026-08;0
ORD-037088;Игры разума;WB;3;540;1620;2026-08;0
ORD-037089;Шёпот времени;Литрес;4;390;1560;2026-08;0
ORD-037090;Тихий сад;Ozon;5;349;1745;2026-08;0
ORD-037091;Северный экспресс;WB;6;449;2694;2026-08;0
ORD-037092;Дом у маяка;Литрес;7;299;2093;2026-08;0
ORD-037093;Игры разума;Ozon;1;540;540;2026-08;0
ORD-037094;Шёпот времени;WB;2;390;780;2026-08;0
ORD-037095;Тихий сад;Литрес;3;349;1047;2026-08;0
ORD-037096;Северный экспресс;Ozon;4;449;1796;2026-08;0
ORD-037097;Дом у маяка;WB;5;299;1495;2026-08;0
ORD-037098;Игры разума;Литрес;6;540;3240;2026-08;0
ORD-037099;Шёпот времени;Ozon;7;390;2730;2026-08;0
ORD-037100;Тихий сад;WB;1;349;349;2026-08;0
ORD-037101;Северный экспресс;Литрес;2;449;898;2026-08;0
ORD-037102;Дом у маяка;Ozon;3;299;897;2026-08;0
ORD-037103;Игры разума;WB;4;540;2160;2026-08;0
ORD-037104;Шёпот времени;Литрес;5;390;1950;2026-08;0
ORD-037105;Тихий сад;Ozon;6;349;2094;2026-08;0
ORD-037106;Северный экспресс;WB;7;449;3143;2026-08;0
ORD-037107;Дом у маяка;Литрес;1;299;299;2026-08;0
ORD-037108;Игры разума;Ozon;2;540;1080;2026-08;0
ORD-037109;Шёпот времени;WB;3;390;1170;2026-08;0
ORD-037110;Тихий сад;Литрес;4;349;1396;2026-08;0
ORD-037111;Северный экспресс;Ozon;5;449;2245;2026-08;0
ORD-037112;Дом у маяка;WB;6;299;1794;2026-08;0
ORD-037113;Игры разума;Литрес;7;540;3780;2026-08;0
ORD-037114;Шёпот времени;Ozon;1;390;390;2026-08;0
ORD-037115;Тихий сад;WB;2;349;698;2026-08;0
ORD-037116;Северный экспресс;Литрес;3;449;1347;2026-08;0
ORD-037117;Дом у маяка;Ozon;4;299;1196;2026-08;0
ORD-037118;Игры разума;WB;5;540;2700;2026-08;0
ORD-037119;Шёпот времени;Литрес;6;390;2340;2026-08;0
ORD-037120;Тихий сад;Ozon;7;349;2443;2026-08;0
ORD-037121;Северный экспресс;WB;1;449;449;2026-08;0
ORD-037122;Дом у маяка;Литрес;2;299;598;2026-08;0
ORD-037123;Игры разума;Ozon;3;540;1620;2026-08;0
ORD-037124;Шёпот времени;WB;4;390;1560;2026-08;0
ORD-037125;Тихий сад;Литрес;5;349;1745;2026-08;0
ORD-037126;Северный экспресс;Ozon;6;449;2694;2026-08;0
ORD-037127;Дом у маяка;WB;7;299;2093;2026-08;0
ORD-037128;Игры разума;Литрес;1;540;540;2026-08;0
ORD-037129;Шёпот времени;Ozon;2;390;780;2026-08;0
ORD-037130;Тихий сад;WB;3;349;1047;2026-08;0
ORD-037131;Северный экспресс;Литрес;4;449;1796;2026-08;0
ORD-037132;Дом у маяка;Ozon;5;299;1495;2026-08;0
ORD-037133;Игры разума;WB;6;540;3240;2026-08;0
ORD-037134;Шёпот времени;Литрес;7;390;2730;2026-08;0
ORD-037135;Тихий сад;Ozon;1;349;349;2026-08;0
ORD-037136;Северный экспресс;WB;2;449;898;2026-08;0
ORD-037137;Дом у маяка;Литрес;3;299;897;2026-08;0
ORD-037138;Игры разума;Ozon;4;540;2160;2026-08;0
ORD-037139;Шёпот времени;WB;5;390;1950;2026-08;0
ORD-037140;Тихий сад;Литрес;6;349;2094;2026-08;0
ORD-037141;Северный экспресс;Ozon;7;449;3143;2026-08;0
ORD-037142;Дом у маяка;WB;1;299;299;2026-08;0
ORD-037143;Игры разума;Литрес;2;540;1080;2026-08;0
ORD-037144;Шёпот времени;Ozon;3;390;1170;2026-08;0
ORD-037145;Тихий сад;WB;4;349;1396;2026-08;0
ORD-037146;Северный экспресс;Литрес;5;449;2245;2026-08;0
ORD-037147;Дом у маяка;Ozon;6;299;1794;2026-08;0
ORD-037148;Игры разума;WB;7;540;3780;2026-08;0
ORD-037149;Шёпот времени;Литрес;1;390;390;2026-08;0
ORD-037150;Тихий сад;Ozon;2;349;698;2026-08;0
ORD-037151;Северный экспресс;WB;3;449;1347;2026-08;0
ORD-037152;Дом у маяка;Литрес;4;299;1196;2026-08;0
ORD-037153;Игры разума;Ozon;5;540;2700;2026-08;0
ORD-037154;Шёпот времени;WB;6;390;2340;2026-08;0
ORD-037155;Тихий сад;Литрес;7;349;2443;2026-08;0
ORD-037156;Северный экспресс;Ozon;1;449;449;2026-08;0
ORD-037157;Дом у маяка;WB;2;299;598;2026-08;0
ORD-037158;Игры разума;Литрес;3;540;1620;2026-08;0
ORD-037159;Шёпот времени;Ozon;4;390;1560;2026-08;0
ORD-037160;Тихий сад;WB;5;349;1745;2026-08;0
ORD-037161;Северный экспресс;Литрес;6;449;2694;2026-08;0
ORD-037162;Дом у маяка;Ozon;7;299;2093;2026-08;0
ORD-037163;Игры разума;WB;1;540;540;2026-08;0
ORD-037164;Шёпот времени;Литрес;2;390;780;2026-08;0
ORD-037165;Тихий сад;Ozon;3;349;1047;2026-08;0
ORD-037166;Северный экспресс;WB;4;449;1796;2026-08;0
ORD-037167;Дом у маяка;Литрес;5;299;1495;2026-08;0
ORD-037168;Игры разума;Ozon;6;540;3240;2026-08;0
ORD-037169;Шёпот времени;WB;7;390;2730;2026-08;0
ORD-037170;Тихий сад;Литрес;1;349;349;2026-08;0
ORD-037171;Северный экспресс;Ozon;2;449;898;2026-08;0
ORD-037172;Дом у маяка;WB;3;299;897;2026-08;0
ORD-037173;Игры разума;Литрес;4;540;2160;2026-08;0
ORD-037174;Шёпот времени;Ozon;5;390;1950;2026-08;0
ORD-037175;Тихий сад;WB;6;349;2094;2026-08;0
ORD-037176;Северный экспресс;Литрес;7;449;3143;2026-08;0
ORD-037177;Дом у маяка;Ozon;1;299;299;2026-08;0
ORD-037178;Игры разума;WB;2;540;1080;2026-08;0
ORD-037179;Шёпот времени;Литрес;3;390;1170;2026-08;0
ORD-037180;Тихий сад;Ozon;4;349;1396;2026-08;0
ORD-037181;Северный экспресс;WB;5;449;2245;2026-08;0
ORD-037182;Дом у маяка;Литрес;6;299;1794;2026-08;0
ORD-037183;Игры разума;Ozon;7;540;3780;2026-08;0
ORD-037184;Шёпот времени;WB;1;390;390;2026-08;0
ORD-037185;Тихий сад;Литрес;2;349;698;2026-08;0
ORD-037186;Северный экспресс;Ozon;3;449;1347;2026-08;0
ORD-037187;Дом у маяка;WB;4;299;1196;2026-08;0
ORD-037188;Игры разума;Литрес;5;540;2700;2026-08;0
ORD-037189;Шёпот времени;Ozon;6;390;2340;2026-08;0
ORD-037190;Тихий сад;WB;7;349;2443;2026-08;0
ORD-037191;Северный экспресс;Литрес;1;449;449;2026-08;0
ORD-037192;Дом у маяка;Ozon;2;299;598;2026-08;0
ORD-037193;Игры разума;WB;3;540;1620;2026-08;0
ORD-037194;Шёпот времени;Литрес;4;390;1560;2026-08;0
ORD-037195;Тихий сад;Ozon;5;349;1745;2026-08;0
ORD-037196;Северный экспресс;WB;6;449;2694;2026-08;0
ORD-037197;Дом у маяка;Литрес;7;299;2093;2026-08;0
ORD-037198;Игры разума;Ozon;1;540;540;2026-08;0
ORD-037199;Шёпот времени;WB;2;390;780;2026-08;0
ORD-037200;Тихий сад;Литрес;3;349;1047;2026-08;0
ORD-037201;Северный экспресс;Ozon;4;449;1796;2026-08;0
ORD-037202;Дом у маяка;WB;5;299;1495;2026-08;0
ORD-037203;Игры разума;Литрес;6;540;3240;2026-08;0
ORD-037204;Шёпот времени;Ozon;7;390;2730;2026-08;0
ORD-037205;Тихий сад;WB;1;349;349;2026-08;0
ORD-037206;Северный экспресс;Литрес;2;449;898;2026-08;0
ORD-037207;Дом у маяка;Ozon;3;299;897;2026-08;0
ORD-037208;Игры разума;WB;4;540;2160;2026-08;0
ORD-037209;Шёпот времени;Литрес;5;390;1950;2026-08;0
ORD-037210;Тихий сад;Ozon;6;349;2094;2026-08;0
ORD-037211;Северный экспресс;WB;7;449;3143;2026-08;0
ORD-037212;Дом у маяка;Литрес;1;299;299;2026-08;0
ORD-037213;Игры разума;Ozon;2;540;1080;2026-08;0
ORD-037214;Шёпот времени;WB;3;390;1170;2026-08;0
ORD-037215;Тихий сад;Литрес;4;349;1396;2026-08;0
ORD-037216;Северный экспресс;Ozon;5;449;2245;2026-08;0
