ShipmentWeek;OutletID;BookID;Book;Units;GrossAmount
2026-W33;P054;B016;Язык чисел;18;10800
2026-W33;P054;B017;Время читать;19;11780
2026-W33;P054;B018;Открытая дверь;20;12800
2026-W33;P054;B019;Дальний берег;16;10560
2026-W33;P054;B020;Карта мира;17;11560
2026-W33;P054;B021;Садовые истории;18;12600
2026-W33;P054;B022;Точка отсчёта;19;13680
2026-W33;P054;B023;Музыка дождя;20;14800
2026-W33;P054;B024;Книга открытий;16;12160
2026-W33;P055;B001;Тихий сад;17;5100
2026-W33;P055;B002;Северный экспресс;18;5760
2026-W33;P055;B003;Дом у маяка;19;6460
2026-W33;P055;B004;Игры разума;20;7200
2026-W33;P055;B005;Шёпот времени;16;6080
2026-W33;P055;B006;Дорога домой;17;6800
2026-W33;P055;B007;Новый горизонт;18;7560
2026-W33;P055;B008;История города;19;8360
2026-W33;P055;B009;Морской ветер;20;9200
2026-W33;P055;B010;Зимний свет;16;7680
2026-W33;P055;B011;Летние письма;17;8500
2026-W33;P055;B012;Семейный альбом;18;9360
2026-W33;P055;B013;Научный поиск;19;10260
2026-W33;P055;B014;Большое путешествие;20;11200
2026-W33;P055;B015;Сила привычки;16;9280
2026-W33;P055;B016;Язык чисел;17;10200
2026-W33;P055;B017;Время читать;18;11160
2026-W33;P055;B018;Открытая дверь;19;12160
2026-W33;P055;B019;Дальний берег;20;13200
2026-W33;P055;B020;Карта мира;16;10880
2026-W33;P055;B021;Садовые истории;17;11900
2026-W33;P055;B022;Точка отсчёта;18;12960
2026-W33;P055;B023;Музыка дождя;19;14060
2026-W33;P055;B024;Книга открытий;20;15200
2026-W33;P056;B001;Тихий сад;16;4800
2026-W33;P056;B002;Северный экспресс;17;5440
2026-W33;P056;B003;Дом у маяка;18;6120
2026-W33;P056;B004;Игры разума;19;6840
2026-W33;P056;B005;Шёпот времени;20;7600
2026-W33;P056;B006;Дорога домой;16;6400
2026-W33;P056;B007;Новый горизонт;17;7140
2026-W33;P056;B008;История города;18;7920
2026-W33;P056;B009;Морской ветер;19;8740
2026-W33;P056;B010;Зимний свет;20;9600
2026-W33;P056;B011;Летние письма;16;8000
2026-W33;P056;B012;Семейный альбом;17;8840
2026-W33;P056;B013;Научный поиск;18;9720
2026-W33;P056;B014;Большое путешествие;19;10640
2026-W33;P056;B015;Сила привычки;20;11600
2026-W33;P056;B016;Язык чисел;16;9600
2026-W33;P056;B017;Время читать;17;10540
2026-W33;P056;B018;Открытая дверь;18;11520
2026-W33;P056;B019;Дальний берег;19;12540
2026-W33;P056;B020;Карта мира;20;13600
2026-W33;P056;B021;Садовые истории;16;11200
2026-W33;P056;B022;Точка отсчёта;17;12240
2026-W33;P056;B023;Музыка дождя;18;13320
2026-W33;P056;B024;Книга открытий;19;14440
2026-W33;P057;B001;Тихий сад;20;6000
2026-W33;P057;B002;Северный экспресс;16;5120
2026-W33;P057;B003;Дом у маяка;17;5780
2026-W33;P057;B004;Игры разума;18;6480
2026-W33;P057;B005;Шёпот времени;19;7220
2026-W33;P057;B006;Дорога домой;20;8000
2026-W33;P057;B007;Новый горизонт;16;6720
2026-W33;P057;B008;История города;17;7480
2026-W33;P057;B009;Морской ветер;18;8280
2026-W33;P057;B010;Зимний свет;19;9120
2026-W33;P057;B011;Летние письма;20;10000
2026-W33;P057;B012;Семейный альбом;16;8320
2026-W33;P057;B013;Научный поиск;17;9180
2026-W33;P057;B014;Большое путешествие;18;10080
2026-W33;P057;B015;Сила привычки;19;11020
2026-W33;P057;B016;Язык чисел;20;12000
2026-W33;P057;B017;Время читать;16;9920
2026-W33;P057;B018;Открытая дверь;17;10880
2026-W33;P057;B019;Дальний берег;18;11880
2026-W33;P057;B020;Карта мира;19;12920
2026-W33;P057;B021;Садовые истории;20;14000
2026-W33;P057;B022;Точка отсчёта;16;11520
2026-W33;P057;B023;Музыка дождя;17;12580
2026-W33;P057;B024;Книга открытий;18;13680
2026-W33;P058;B001;Тихий сад;19;5700
2026-W33;P058;B002;Северный экспресс;20;6400
2026-W33;P058;B003;Дом у маяка;16;5440
2026-W33;P058;B004;Игры разума;17;6120
2026-W33;P058;B005;Шёпот времени;18;6840
2026-W33;P058;B006;Дорога домой;19;7600
2026-W33;P058;B007;Новый горизонт;20;8400
2026-W33;P058;B008;История города;16;7040
2026-W33;P058;B009;Морской ветер;17;7820
2026-W33;P058;B010;Зимний свет;18;8640
2026-W33;P058;B011;Летние письма;19;9500
2026-W33;P058;B012;Семейный альбом;20;10400
2026-W33;P058;B013;Научный поиск;16;8640
2026-W33;P058;B014;Большое путешествие;17;9520
2026-W33;P058;B015;Сила привычки;18;10440
2026-W33;P058;B016;Язык чисел;19;11400
2026-W33;P058;B017;Время читать;20;12400
2026-W33;P058;B018;Открытая дверь;16;10240
2026-W33;P058;B019;Дальний берег;17;11220
2026-W33;P058;B020;Карта мира;18;12240
2026-W33;P058;B021;Садовые истории;19;13300
2026-W33;P058;B022;Точка отсчёта;20;14400
2026-W33;P058;B023;Музыка дождя;16;11840
2026-W33;P058;B024;Книга открытий;17;12920
2026-W33;P059;B001;Тихий сад;18;5400
2026-W33;P059;B002;Северный экспресс;19;6080
2026-W33;P059;B003;Дом у маяка;20;6800
2026-W33;P059;B004;Игры разума;16;5760
2026-W33;P059;B005;Шёпот времени;17;6460
2026-W33;P059;B006;Дорога домой;18;7200
2026-W33;P059;B007;Новый горизонт;19;7980
2026-W33;P059;B008;История города;20;8800
2026-W33;P059;B009;Морской ветер;16;7360
2026-W33;P059;B010;Зимний свет;17;8160
2026-W33;P059;B011;Летние письма;18;9000
2026-W33;P059;B012;Семейный альбом;19;9880
2026-W33;P059;B013;Научный поиск;20;10800
2026-W33;P059;B014;Большое путешествие;16;8960
2026-W33;P059;B015;Сила привычки;17;9860
2026-W33;P059;B016;Язык чисел;18;10800
2026-W33;P059;B017;Время читать;19;11780
2026-W33;P059;B018;Открытая дверь;20;12800
2026-W33;P059;B019;Дальний берег;16;10560
2026-W33;P059;B020;Карта мира;17;11560
2026-W33;P059;B021;Садовые истории;18;12600
2026-W33;P059;B022;Точка отсчёта;19;13680
2026-W33;P059;B023;Музыка дождя;20;14800
2026-W33;P059;B024;Книга открытий;16;12160
2026-W33;P060;B001;Тихий сад;17;5100
2026-W33;P060;B002;Северный экспресс;18;5760
2026-W33;P060;B003;Дом у маяка;19;6460
2026-W33;P060;B004;Игры разума;20;7200
2026-W33;P060;B005;Шёпот времени;16;6080
2026-W33;P060;B006;Дорога домой;17;6800
2026-W33;P060;B007;Новый горизонт;18;7560
2026-W33;P060;B008;История города;19;8360
2026-W33;P060;B009;Морской ветер;20;9200
2026-W33;P060;B010;Зимний свет;16;7680
2026-W33;P060;B011;Летние письма;17;8500
2026-W33;P060;B012;Семейный альбом;18;9360
2026-W33;P060;B013;Научный поиск;19;10260
2026-W33;P060;B014;Большое путешествие;20;11200
2026-W33;P060;B015;Сила привычки;16;9280
2026-W33;P060;B016;Язык чисел;17;10200
2026-W33;P060;B017;Время читать;18;11160
2026-W33;P060;B018;Открытая дверь;19;12160
2026-W33;P060;B019;Дальний берег;20;13200
2026-W33;P060;B020;Карта мира;16;10880
2026-W33;P060;B021;Садовые истории;17;11900
2026-W33;P060;B022;Точка отсчёта;18;12960
2026-W33;P060;B023;Музыка дождя;19;14060
2026-W33;P060;B024;Книга открытий;20;15200
2026-W33;P001;B001;Тихий сад;16;4800
2026-W33;P001;B002;Северный экспресс;17;5440
2026-W33;P001;B003;Дом у маяка;18;6120
2026-W33;P001;B004;Игры разума;19;6840
2026-W33;P001;B005;Шёпот времени;20;7600
2026-W33;P001;B006;Дорога домой;16;6400
2026-W33;P001;B007;Новый горизонт;17;7140
2026-W33;P001;B008;История города;18;7920
2026-W33;P001;B009;Морской ветер;19;8740
2026-W33;P001;B010;Зимний свет;20;9600
2026-W33;P001;B011;Летние письма;16;8000
2026-W33;P001;B012;Семейный альбом;17;8840
2026-W33;P001;B013;Научный поиск;18;9720
2026-W33;P001;B014;Большое путешествие;19;10640
2026-W33;P001;B015;Сила привычки;20;11600
2026-W33;P001;B016;Язык чисел;16;9600
2026-W33;P001;B017;Время читать;17;10540
2026-W33;P001;B018;Открытая дверь;18;11520
2026-W33;P001;B019;Дальний берег;19;12540
2026-W33;P001;B020;Карта мира;20;13600
2026-W33;P001;B021;Садовые истории;16;11200
2026-W33;P001;B022;Точка отсчёта;17;12240
2026-W33;P001;B023;Музыка дождя;18;13320
2026-W33;P001;B024;Книга открытий;19;14440
2026-W33;P002;B001;Тихий сад;20;6000
2026-W33;P002;B002;Северный экспресс;16;5120
2026-W33;P002;B003;Дом у маяка;17;5780
2026-W33;P002;B004;Игры разума;18;6480
2026-W33;P002;B005;Шёпот времени;19;7220
2026-W33;P002;B006;Дорога домой;20;8000
2026-W33;P002;B007;Новый горизонт;16;6720
2026-W33;P002;B008;История города;17;7480
2026-W33;P002;B009;Морской ветер;18;8280
2026-W33;P002;B010;Зимний свет;19;9120
2026-W33;P002;B011;Летние письма;20;10000
2026-W33;P002;B012;Семейный альбом;16;8320
2026-W33;P002;B013;Научный поиск;17;9180
2026-W33;P002;B014;Большое путешествие;18;10080
2026-W33;P002;B015;Сила привычки;19;11020
2026-W33;P002;B016;Язык чисел;20;12000
2026-W33;P002;B017;Время читать;16;9920
2026-W33;P002;B018;Открытая дверь;17;10880
2026-W33;P002;B019;Дальний берег;18;11880
2026-W33;P002;B020;Карта мира;19;12920
2026-W33;P002;B021;Садовые истории;20;14000
2026-W33;P002;B022;Точка отсчёта;16;11520
2026-W33;P002;B023;Музыка дождя;17;12580
2026-W33;P002;B024;Книга открытий;18;13680
2026-W33;P003;B001;Тихий сад;19;5700
2026-W33;P003;B002;Северный экспресс;20;6400
2026-W33;P003;B003;Дом у маяка;16;5440
2026-W33;P003;B004;Игры разума;17;6120
2026-W33;P003;B005;Шёпот времени;18;6840
2026-W33;P003;B006;Дорога домой;19;7600
2026-W33;P003;B007;Новый горизонт;20;8400
2026-W33;P003;B008;История города;16;7040
2026-W33;P003;B009;Морской ветер;17;7820
2026-W33;P003;B010;Зимний свет;18;8640
2026-W33;P003;B011;Летние письма;19;9500
2026-W33;P003;B012;Семейный альбом;20;10400
2026-W33;P003;B013;Научный поиск;16;8640
2026-W33;P003;B014;Большое путешествие;17;9520
2026-W33;P003;B015;Сила привычки;18;10440
2026-W33;P003;B016;Язык чисел;19;11400
2026-W33;P003;B017;Время читать;20;12400
2026-W33;P003;B018;Открытая дверь;16;10240
2026-W33;P003;B019;Дальний берег;17;11220
2026-W33;P003;B020;Карта мира;18;12240
2026-W33;P003;B021;Садовые истории;19;13300
2026-W33;P003;B022;Точка отсчёта;20;14400
2026-W33;P003;B023;Музыка дождя;16;11840
2026-W33;P003;B024;Книга открытий;17;12920
2026-W33;P004;B001;Тихий сад;18;5400
2026-W33;P004;B002;Северный экспресс;19;6080
2026-W33;P004;B003;Дом у маяка;20;6800
2026-W33;P004;B004;Игры разума;16;5760
2026-W33;P004;B005;Шёпот времени;17;6460
2026-W33;P004;B006;Дорога домой;18;7200
2026-W33;P004;B007;Новый горизонт;19;7980
2026-W33;P004;B008;История города;20;8800
2026-W33;P004;B009;Морской ветер;16;7360
2026-W33;P004;B010;Зимний свет;17;8160
2026-W33;P004;B011;Летние письма;18;9000
2026-W33;P004;B012;Семейный альбом;19;9880
2026-W33;P004;B013;Научный поиск;20;10800
2026-W33;P004;B014;Большое путешествие;16;8960
2026-W33;P004;B015;Сила привычки;17;9860
2026-W33;P004;B016;Язык чисел;18;10800
2026-W33;P004;B017;Время читать;19;11780
2026-W33;P004;B018;Открытая дверь;20;12800
2026-W33;P004;B019;Дальний берег;16;10560
2026-W33;P004;B020;Карта мира;17;11560
2026-W33;P004;B021;Садовые истории;18;12600
2026-W33;P004;B022;Точка отсчёта;19;13680
2026-W33;P004;B023;Музыка дождя;20;14800
